Property_ID,Square_Footage,Num_Bedrooms,Age_of_House_Years,Sale_Price
876,1938,4,81.9,294681.83
877,2434,2,14.2,424427.82
878,1978,4,37.1,367481.77
879,1728,2,70.7,306664.02
880,1940,1,81.7,307962.45
881,2023,5,86.2,317378.77
882,1756,2,53.0,283638.54
883,1837,2,47.6,300228.86
884,1677,4,84.8,288270.22
885,2685,6,56.3,470265.15
886,2155,2,57.9,368249.14
887,3805,5,43.4,643677.45
888,2129,3,37.3,399240.43
889,1559,4,48.1,305335.38
890,4137,6,36.5,707035.32
891,2331,3,34.4,451873.22
892,2792,6,99.4,514750.02
893,2474,3,33.6,446461.55
894,2498,4,25.6,458209.14
895,2429,3,35.4,404628.75
896,1118,2,59.1,227215.33
897,2294,4,91.1,401786.75
898,940,1,78.8,122620.96
899,1861,3,84.2,289600.39
900,1420,1,85.9,220702.32
901,2286,3,92.1,334871.63
902,2267,4,23.5,415602.14
903,2385,5,45.8,420066.58
904,2230,4,38.5,388475.84
905,1515,3,38.2,273698.23
906,1791,4,65.2,349117.41
907,2736,5,40.2,459392.09
908,2854,4,61.6,499630.68
909,1083,1,38.2,203316.33
910,775,1,31.1,180568.34
911,1418,4,35.3,300880.05
912,2836,5,80.4,476628.45
913,2972,5,60.1,502333.17
914,1260,2,97.4,215840.47
915,2246,2,83.3,362711.2
916,3468,6,48.6,609009.16
917,2332,4,24.2,463132.69
918,3137,6,67.4,545490.32
919,2799,3,72.7,456694.77
920,1272,3,46.4,233553.83
921,1848,3,23.0,367152.28
922,2028,2,55.7,314766.15
923,2083,3,25.4,379678.94
924,2733,3,94.0,413386.29
925,2327,3,62.9,400332.06
926,600,1,29.2,141357.72
927,950,1,21.6,162637.52
928,600,1,71.7,107822.92
929,2140,5,70.8,352458.45
930,2192,4,59.7,445828.75
931,2227,1,61.4,337119.09
932,1233,2,60.4,242872.0
933,2539,5,36.0,482070.88
934,2573,4,93.7,427001.73
935,996,3,47.9,176905.87
936,827,2,2.0,223509.79
937,2000,1,34.8,338347.27
938,3433,6,13.0,656280.89
939,3360,6,36.3,612661.44
940,2451,5,60.8,447240.08
941,1416,4,2.3,298407.55
942,2709,5,87.0,457911.68
943,1638,3,61.0,281378.04
944,1386,3,29.5,261630.97
945,600,1,31.1,133466.73
946,2082,2,46.6,364131.22
947,1496,3,24.8,305821.96
948,2077,4,0.4,418646.13
949,600,1,2.7,163153.13
950,2136,5,35.8,422834.85
951,600,2,12.4,162500.45
952,2870,3,2.2,527864.68
953,2418,5,85.9,448533.53
954,1777,3,27.4,309492.18
955,2450,3,50.3,414285.29
956,1218,3,17.9,271801.64
957,2058,3,4.7,360393.6
958,2636,6,74.5,510375.31
959,600,1,12.5,151373.9
960,1642,1,2.6,333165.19
961,1982,3,58.7,373315.62
962,1843,4,1.3,395683.92
963,3166,4,43.6,494182.28
964,1101,1,28.9,210735.47
965,1503,3,31.9,300193.73
966,600,1,0.4,127516.41
967,3208,6,96.4,499310.48
968,1803,3,51.7,335634.68
969,1649,3,57.3,265319.27
970,1958,2,66.6,371945.63
971,2509,5,79.8,444126.69
972,2278,4,60.8,436855.06
973,4118,6,76.2,697503.24
974,2363,5,44.9,462339.65
975,1628,2,37.1,295829.59
976,1551,3,82.3,286938.61
977,1686,1,86.5,197716.86
978,799,1,13.8,196029.16
979,2032,5,54.3,403106.29
980,2627,5,68.4,460504.81
981,1509,5,8.4,334433.0
982,1354,2,93.0,201254.7
983,3213,5,52.0,572410.39
984,859,2,64.5,187564.39
985,600,1,17.8,127385.85
986,1078,1,26.4,163001.05
987,768,1,12.1,232634.43
988,2309,4,26.4,452019.47
989,1711,2,49.2,287477.97
990,1824,2,83.4,316630.8
991,2922,5,53.4,543944.47
992,1447,2,24.4,289799.97
993,2620,5,4.5,502504.02
994,3209,5,62.2,573275.48
995,1635,2,42.0,318876.18
996,2590,5,98.4,391749.87
997,1807,2,78.0,294281.58
998,2739,4,80.8,463635.37
999,743,1,1.2,182123.11
1000,684,1,77.8,106530.96
1001,1687,5,19.5,392132.76
1002,1289,1,58.6,206203.41
1003,1587,4,44.7,312186.64
1004,1824,4,57.2,345763.32
1005,2576,6,13.3,511272.78
1006,1674,6,45.7,319898.63
1007,1341,4,3.7,313547.68
1008,1719,4,4.1,370206.46
1009,1385,1,65.8,211001.82
1010,1253,1,95.2,173506.26
1011,710,2,77.7,44811.81
1012,2056,2,46.9,381077.69
1013,1545,3,5.6,344806.1
1014,2773,2,4.5,458902.61
1015,842,3,15.8,191781.94
1016,1566,2,97.6,273048.19
1017,3450,6,39.9,596735.85
1018,1248,1,84.3,196688.88
1019,1811,1,70.5,267938.19
1020,1027,3,60.5,210869.26
1021,921,3,94.8,158577.36
1022,3238,5,23.0,585186.28
1023,2137,4,45.5,403871.87
1024,2107,3,86.5,329545.98
1025,643,1,55.2,72703.27
1026,2287,5,24.6,425141.33
1027,2926,5,20.9,520990.22
1028,2920,6,75.3,477666.54
1029,2535,5,1.3,513461.89
1030,1096,2,91.4,166945.47
1031,2250,3,1.8,439875.09
1032,2534,4,63.1,452639.66
1033,600,2,60.5,140531.88
1034,1103,1,57.8,194350.15
1035,2711,6,47.4,484212.34
1036,2701,4,85.2,461443.71
1037,761,1,65.9,131948.49
1038,2636,3,78.2,482603.64
1039,2076,4,11.6,412356.21
1040,2625,4,5.0,509330.6
1041,1492,4,2.9,329147.08
1042,2516,3,14.7,461845.92
1043,2675,4,66.7,457424.03
1044,1719,3,49.4,302462.67
1045,2014,3,75.2,341353.66
1046,1481,2,19.2,302355.58
1047,3321,6,36.7,598305.29
1048,1904,4,88.8,345409.53
1049,1262,4,93.6,242300.59
1050,1427,1,92.2,183305.11
1051,2101,4,81.8,335593.35
1052,2603,4,68.8,456594.96
1053,931,2,91.4,131867.37
1054,3478,6,71.4,578422.71
1055,2247,3,95.4,398657.54
1056,2373,3,2.5,424808.74
1057,1922,4,92.2,286478.75
1058,2015,3,55.6,333198.42
1059,1881,3,11.2,373997.38
1060,2814,5,21.5,531745.9
1061,1994,4,85.2,388107.59
1062,2614,4,50.6,442400.82
1063,1653,2,98.3,255228.49
1064,2157,2,11.8,422359.73
1065,1357,2,41.3,234074.33
1066,2973,4,33.2,546993.15
1067,1333,2,51.6,192854.89
1068,1740,4,63.3,364293.84
1069,1748,3,66.2,329138.59
1070,1717,2,0.1,320429.45
1071,2578,6,8.9,540328.61
1072,1747,4,3.5,402074.47
1073,3115,4,86.5,475865.35
1074,1345,2,31.3,241689.67
1075,2136,4,36.7,434687.01
1076,1379,3,45.0,267507.12
1077,2337,6,84.9,433509.8
1078,1987,3,1.4,393671.63
1079,1876,3,11.9,389197.76
1080,2951,6,68.5,540660.24
1081,1477,4,96.4,257094.03
1082,2469,5,64.3,391384.77
1083,1385,3,26.1,297860.39
1084,2090,2,52.0,370141.87
1085,1044,1,97.5,112613.09
1086,1470,3,52.8,243963.9
1087,1934,3,37.4,368159.35
1088,3452,6,38.3,631984.08
1089,2081,5,96.7,310417.48
1090,3324,4,71.9,530536.14
1091,2176,5,68.7,404272.25
1092,1690,2,23.2,331852.58
1093,3231,6,55.9,565283.25
1094,2350,4,35.7,430273.97
1095,1486,5,24.0,306700.08
1096,2376,4,89.6,427853.91
1097,1766,2,38.3,318612.24
1098,600,1,28.3,115684.82
1099,2749,5,93.2,433904.83
1100,2876,6,19.7,523940.1
1101,3470,6,74.6,646148.49
1102,2338,6,65.3,434142.43
1103,1801,3,92.0,281523.22
1104,2668,4,83.2,438305.13
1105,2680,4,70.5,439821.14
1106,3311,6,31.5,608809.0
1107,1964,4,49.6,365827.69
1108,1868,3,94.4,300015.43
1109,1428,2,2.3,260778.84
1110,2430,3,79.4,418264.23
1111,761,1,25.2,145181.19
1112,2621,4,18.5,471882.06
1113,2470,5,23.2,459326.38
1114,2468,5,6.0,464108.13
1115,2111,3,99.2,338986.56
1116,3226,4,87.0,546685.02
1117,2698,4,52.1,454940.79
1118,1514,5,71.5,248813.6
1119,1529,4,55.7,269144.51
1120,1296,3,81.2,213266.54
1121,2441,5,84.5,392782.9
1122,1200,4,23.3,256408.47
1123,2867,4,46.0,489482.01
1124,3058,5,63.5,532524.93
1125,1297,2,97.8,159900.87
1126,1852,4,68.3,347687.68
1127,2013,4,89.8,381662.67
1128,2707,5,84.6,499088.97
1129,3287,5,58.2,556883.85
1130,652,2,89.4,123023.95
1131,1745,3,37.7,340312.61
1132,1787,4,37.9,346619.19
1133,879,3,78.1,168797.89
1134,1612,4,13.5,358112.6
1135,2342,4,30.6,458918.38
1136,1777,4,60.9,307572.4
1137,764,3,42.0,194687.04
1138,4299,6,94.1,751253.67
1139,2213,3,95.9,372324.06
1140,2089,4,50.3,421555.07
1141,1122,2,53.9,140587.06
1142,2209,1,72.5,353272.56
1143,1869,4,45.7,360375.09
1144,600,1,19.0,165469.24
1145,1144,3,74.7,178701.81
1146,2636,4,73.8,433723.6
1147,3555,4,24.5,646164.93
1148,2294,4,83.3,360974.96
1149,2882,5,61.4,514265.92
1150,1875,3,23.6,356922.41
1151,1931,3,65.2,327588.6
1152,2873,4,23.4,536578.7
1153,3330,5,26.5,575393.84
1154,3041,5,84.8,493806.34
1155,1147,3,92.9,189209.45
1156,1946,4,25.7,351319.83
1157,2222,3,92.8,384828.96
1158,1792,5,23.9,354726.91
1159,2310,4,11.7,466776.85
1160,2656,5,5.8,496854.51
1161,2802,5,24.2,543535.87
1162,3349,6,38.5,571309.06
1163,1736,3,92.8,316411.51
1164,909,2,24.2,225355.69
1165,2287,4,36.5,409998.18
1166,3507,6,73.4,586676.51
1167,1618,4,30.2,339979.14
1168,2549,5,68.4,414447.89
1169,2557,4,43.2,459852.58
1170,2153,5,19.6,412044.69
1171,2006,4,73.4,345817.54
1172,1261,2,2.7,250890.67
1173,600,1,29.2,111654.0
1174,1111,1,35.6,245775.33
1175,1688,3,45.8,331056.13
1176,2878,5,68.0,465313.89
1177,1917,5,45.9,353902.27
1178,1585,2,59.4,291640.3
1179,1287,2,59.6,249604.84
1180,2525,3,37.3,409261.2
1181,3087,4,93.4,515797.42
1182,2851,4,95.6,467807.42
1183,2485,5,58.2,402660.18
1184,820,2,7.2,187184.79
1185,1719,2,49.1,295155.71
1186,3558,5,18.4,645158.75
1187,2898,3,48.3,458028.27
1188,770,1,18.8,146345.96
1189,1956,3,70.4,316517.99
1190,2290,5,8.0,448673.78
1191,1390,3,95.3,214260.74
1192,600,1,19.5,136054.11
1193,2079,3,66.1,361738.41
1194,1370,1,91.7,241498.66
1195,1373,1,24.8,272891.31
1196,1716,2,93.4,295577.83
1197,1893,2,38.9,320837.13
1198,1993,2,96.1,277009.46
1199,1293,3,97.1,231276.52
1200,1824,4,18.8,368148.33
1201,600,1,83.1,106770.96
1202,2249,6,19.3,439818.81
1203,600,1,22.6,153099.18
1204,1768,3,8.4,349088.64
1205,2735,4,15.7,496204.52
1206,1153,1,63.2,178203.59
1207,2573,4,44.9,472270.62
1208,2925,5,79.1,519827.99
1209,600,1,33.2,119279.9
1210,1879,3,96.9,307967.78
1211,600,1,5.0,159530.61
1212,1905,2,6.3,379173.55
1213,1994,3,70.1,362662.89
1214,600,1,88.8,129277.42
1215,3540,6,79.6,595730.73
1216,2229,4,49.0,441664.88
1217,1321,2,27.0,259505.55
1218,3172,5,1.3,572353.85
1219,600,1,50.9,97981.77
1220,1017,3,47.6,221148.11
1221,600,1,34.4,145554.35
1222,3441,5,57.8,569497.48
1223,2266,3,72.9,357497.72
1224,2528,3,70.1,404801.02
1225,2241,4,26.3,403505.57
1226,2459,4,58.5,385023.58
1227,2062,3,14.9,336915.2
1228,2217,3,12.2,408276.67
1229,2086,3,78.6,351333.52
1230,1513,3,69.4,282839.97
1231,1963,5,76.8,323957.34
1232,2219,3,15.2,382019.54
1233,2088,4,91.5,336832.3
1234,818,1,13.3,177134.63
1235,924,2,87.0,174216.58
1236,2866,5,35.2,544652.71
1237,1754,3,10.5,340469.57
1238,2468,4,28.7,466262.37
1239,1126,1,18.1,198295.68
1240,821,1,49.1,150755.07
1241,1325,2,95.0,201209.79
1242,1822,2,32.8,362177.86
1243,1468,2,61.2,263570.96
1244,3035,6,89.2,504642.7
1245,2144,4,63.0,362180.21
1246,3479,6,36.2,624546.78
1247,2324,5,99.1,355221.22
1248,600,1,18.7,134256.4
1249,2845,5,52.3,506298.04
1250,792,1,79.7,131726.73
1251,2184,3,0.1,437851.22
1252,1380,1,70.2,218309.45
1253,3714,6,26.6,635030.27
1254,3152,5,17.0,553695.7
1255,1407,4,27.4,283986.82
1256,1898,4,96.7,333661.97
1257,2196,3,89.2,368508.28
1258,2691,5,21.4,505313.69
1259,2023,3,11.7,448081.12
1260,1180,3,36.4,281906.98
1261,1426,2,59.2,277511.07
1262,1996,2,86.7,327544.88
1263,2988,4,96.6,492376.33
1264,2342,3,75.1,395847.13
1265,1381,1,59.9,179103.69
1266,2519,4,14.2,450181.33
1267,1690,4,7.4,352024.31
1268,2712,6,59.6,502314.66
1269,4022,5,53.9,682063.46
1270,1713,4,84.6,306069.87
1271,2641,4,32.3,427759.02
1272,1404,3,4.0,315066.34
1273,1910,2,42.4,334156.78
1274,2024,4,96.9,331379.17
1275,1845,1,79.6,301286.81
1276,3970,6,3.4,706659.89
1277,1755,3,87.5,282353.32
1278,2469,4,47.2,449725.3
1279,600,1,36.5,104493.27
1280,2346,4,34.7,384077.24
1281,2914,5,59.5,485662.46
1282,1578,2,53.1,272634.03
1283,600,2,65.7,111244.33
1284,1969,3,57.4,344002.03
1285,2014,4,14.4,384102.51
1286,2579,4,25.7,443464.52
1287,3609,6,84.1,617492.84
1288,1696,3,66.3,292176.24
1289,1315,2,44.8,257323.82
1290,1066,1,18.3,191599.77
1291,2158,4,0.8,382563.42
1292,2383,5,31.2,392387.51
1293,1563,3,5.5,315025.51
1294,2623,5,48.2,483065.0
1295,2372,4,82.2,394248.07
1296,2035,4,28.5,378289.35
1297,1278,2,84.8,164095.11
1298,1615,2,70.5,218650.79
1299,600,2,12.5,169160.88
1300,2189,3,64.5,366095.02
1301,2021,4,15.2,391927.66
1302,2151,5,65.5,356722.95
1303,2403,5,14.3,449876.43
1304,2309,3,39.3,411076.7
1305,1912,3,56.7,343587.86
1306,2039,3,5.0,392714.06
1307,877,1,15.3,218766.57
1308,1533,3,32.0,284929.95
1309,2040,4,46.2,411186.19
1310,1411,2,85.8,228392.69
1311,2688,4,18.7,500921.49
1312,1473,2,34.7,296465.39
1313,2173,5,47.6,397284.72
1314,2093,3,29.6,377057.63
1315,2597,3,62.6,403901.64
1316,2721,3,25.7,506002.12
1317,2555,5,77.2,454849.6
1318,600,1,50.5,142032.51
1319,2955,6,8.6,581467.19
1320,3222,4,62.7,570716.14
1321,1614,2,56.9,257878.29
1322,2189,2,33.9,405943.2
1323,1287,3,1.1,277212.06
1324,600,2,20.1,154007.18
1325,1409,3,40.6,292102.13
1326,1568,2,20.0,357402.91
1327,1716,2,57.7,311702.03
1328,1233,2,71.2,230822.66
1329,1413,1,85.6,194834.14
1330,1991,3,64.7,345816.34
1331,1384,4,68.9,260082.58
1332,2435,4,60.8,461766.3
1333,2545,3,98.5,394262.76
1334,3904,6,26.1,737933.5
1335,2901,4,26.6,491308.14
1336,2194,6,12.6,493962.74
1337,1504,4,48.6,275210.23
1338,2235,4,9.6,458904.17
1339,2261,3,27.0,390930.01
1340,1589,4,48.3,325194.21
1341,2627,3,95.8,388377.67
1342,882,3,96.4,176106.98
1343,1804,4,74.4,342231.92
1344,2445,4,38.9,430592.8
1345,1770,4,86.5,320739.21
1346,1835,3,87.5,323899.35
1347,1890,2,91.0,267601.23
1348,1332,3,64.0,217747.93
1349,2939,5,20.2,522923.96
1350,1186,3,9.1,235288.47
1351,2255,6,91.5,378165.64
1352,2331,3,5.6,463326.02
1353,1241,2,29.6,256425.04
1354,2058,5,48.7,352343.0
1355,1272,3,2.2,271287.69
1356,3113,4,90.7,475451.1
1357,1089,1,28.7,226918.58
1358,1477,2,2.9,288028.47
1359,1021,1,99.4,100052.11
1360,914,2,31.1,196442.67
1361,3273,6,87.7,575971.11
1362,2434,4,45.3,414979.58
1363,2112,3,66.3,352127.03
1364,1475,2,24.1,259402.9
1365,2726,2,50.3,479771.16
1366,1341,2,25.8,249753.95
1367,2635,6,95.1,441117.33
1368,1302,1,6.1,254141.23
1369,1484,3,27.5,290437.35
1370,2607,4,89.3,446813.62
1371,2691,5,48.0,520648.3
1372,2478,4,60.0,464283.85
1373,1160,2,65.2,192316.85
1374,1643,3,7.1,343403.64
1375,2126,5,1.8,479693.4
1376,1321,3,93.8,256297.69
1377,3097,4,27.2,530932.12
1378,600,1,38.0,139381.08
1379,1377,2,68.2,242562.69
1380,1592,3,23.6,338055.38
1381,600,1,73.3,127444.73
1382,883,1,45.8,134766.23
1383,2500,4,85.7,399204.26
1384,2024,3,27.9,399006.97
1385,3259,6,20.4,616244.97
1386,3236,5,83.2,488183.9
1387,2346,2,32.6,364136.85
1388,2251,3,41.2,416264.84
1389,2053,2,79.4,345431.15
1390,600,1,63.6,70416.68
1391,884,1,44.2,189741.12
1392,2081,2,25.0,367230.08
1393,2493,4,76.4,397252.07
1394,2232,5,18.0,431358.12
1395,1286,1,92.8,153069.05
1396,2750,5,15.0,510076.94
1397,3186,6,80.5,506782.86
1398,2750,6,42.4,516714.27
1399,2792,5,18.6,543597.47
1400,1553,4,40.2,277074.06
1401,2861,6,22.2,551851.36
1402,2117,2,13.6,366554.21
1403,2409,4,23.9,468937.59
1404,2292,5,86.7,341547.94
1405,1903,2,10.6,374771.83
1406,1312,2,97.3,153552.92
1407,1934,2,0.5,364451.62
1408,2789,5,65.8,472967.99
1409,1647,3,85.7,264511.47
1410,2715,4,93.4,404298.62
1411,2590,3,14.4,513484.59
1412,1761,3,69.8,271129.24
1413,3111,5,10.7,552870.72
1414,1716,3,35.3,369061.6
1415,3208,4,73.2,540713.43
1416,2347,4,34.6,403015.73
1417,1987,3,31.3,364760.33
1418,1290,1,11.6,243322.39
1419,1929,2,6.6,321843.68
1420,1837,2,11.5,327371.2
1421,993,1,87.5,143252.5
1422,1826,3,1.1,399664.57
1423,1357,3,69.3,238399.98
1424,2469,4,76.9,416018.93
1425,3045,4,56.8,500939.77
1426,1018,3,73.1,216635.24
1427,3370,5,65.2,600876.47
1428,1897,4,45.6,377838.69
1429,1220,2,38.3,235179.14
1430,2606,5,94.1,400629.1
1431,1643,3,97.2,290861.71
1432,1935,4,65.1,349581.53
1433,1677,3,19.7,323051.3
1434,1347,3,44.8,272429.54
1435,2579,3,49.7,447731.74
1436,1771,1,75.8,243282.45
1437,851,1,66.8,131207.88
1438,2441,5,51.5,402362.53
1439,1036,2,68.0,183121.5
1440,1077,2,2.4,272878.65
1441,2954,4,77.7,446078.8
1442,1043,2,21.2,222735.12
1443,600,1,65.6,119199.23
1444,2498,3,11.4,480991.06
1445,1757,3,11.4,330738.39
1446,1826,3,3.6,338491.62
1447,1748,3,91.0,269705.08
1448,2185,4,60.5,419157.08
1449,1398,1,36.2,203004.15
1450,3181,5,78.8,508728.61
1451,819,1,62.6,126294.19
1452,2356,2,62.0,359401.78
1453,2514,4,48.7,447094.76
1454,1392,2,0.8,323529.01
1455,1181,2,25.8,206377.54
1456,2814,5,10.9,534714.71
1457,1207,1,66.2,192850.94
1458,1515,3,24.9,293995.68
1459,2710,2,45.0,411026.04
1460,2028,3,35.3,354979.94
1461,600,1,14.3,127673.19
1462,3398,5,95.8,573867.98
1463,1576,3,93.3,267215.94
1464,1678,2,8.5,286133.95
1465,2205,2,82.7,334882.36
1466,2500,6,48.8,463423.73
1467,3569,5,77.4,647318.51
1468,672,3,15.1,191015.26
1469,2661,4,13.2,471632.11
1470,2594,4,89.1,408419.45
1471,1890,4,89.8,312210.81
1472,2630,6,46.6,506286.22
1473,2747,3,87.0,449560.4
1474,894,1,66.7,150715.35
1475,3400,6,18.5,629955.09
1476,753,2,32.9,163233.65
1477,1092,3,13.6,244690.92
1478,1791,4,77.4,272161.36
1479,3540,6,98.5,590647.65
1480,1753,3,54.6,299808.38
1481,1974,4,65.6,312310.09
1482,3146,6,74.6,612659.66
1483,1760,3,22.4,348841.86
1484,1057,3,33.6,226997.48
1485,1666,3,41.2,302636.1
1486,3097,6,59.5,575238.5
1487,2057,4,85.0,321453.09
1488,3545,6,25.4,643596.11
1489,2590,5,47.1,452024.62
1490,1484,1,75.2,245516.36
1491,2041,3,8.7,373490.67
1492,1317,3,51.3,279051.72
1493,1465,4,14.4,315717.74
1494,5583,6,53.9,953680.34
1495,2815,4,76.8,480820.65
1496,2689,5,23.7,535875.33
1497,1501,2,84.9,213812.31
1498,3256,5,33.5,609256.25
1499,2880,5,19.1,495172.49
1500,3505,6,46.5,629602.3
1501,3466,4,87.6,546165.95
1502,817,1,6.9,146921.82
1503,1112,2,32.8,198256.23
1504,1197,3,65.3,206280.55
1505,1245,2,35.8,233229.74
1506,2259,6,7.1,460062.84
1507,1547,3,33.2,302490.73
1508,3658,6,82.1,602269.29
1509,3524,5,96.8,564235.56
1510,1995,3,4.0,383841.01
1511,3564,5,56.9,618609.7
1512,3191,6,10.5,631446.91
1513,1639,3,68.0,307759.85
1514,600,1,0.8,160305.72
1515,1826,3,1.5,378477.0
1516,1484,3,77.7,263246.29
1517,2165,4,7.4,420929.12
1518,2071,2,30.5,388750.04
1519,2050,2,95.8,287994.74
1520,2419,4,98.5,342826.59
1521,1030,2,16.1,195550.54
1522,2329,6,56.1,479555.87
1523,1648,3,55.9,290082.27
1524,2160,5,45.2,419662.77
1525,2766,3,92.5,429075.24
1526,1020,4,75.4,216718.92
1527,1775,4,76.5,316855.66
1528,1905,3,27.0,357469.65
1529,1589,2,43.4,298948.88
1530,2720,3,48.7,452364.16
1531,1424,2,29.9,278988.98
1532,1556,5,9.5,346446.54
1533,1432,1,12.6,267005.61
1534,2874,4,18.1,506181.37
1535,1606,2,20.4,299208.84
1536,2368,3,24.2,417287.99
1537,3581,6,25.5,684961.2
1538,1940,4,45.6,322440.9
1539,2890,4,51.0,524965.64
1540,3337,4,30.9,542233.22
1541,2822,5,90.7,489146.68
1542,1987,3,55.3,327855.57
1543,2514,5,78.7,453259.9
1544,970,1,92.4,133527.0
1545,1376,2,16.3,237540.36
1546,1516,2,42.8,307135.5
1547,3792,6,43.3,693559.33
1548,1350,2,35.4,266721.61
1549,1338,2,0.9,263978.29
1550,1165,1,81.6,194749.35
1551,2448,4,11.2,436193.96
1552,2114,4,99.5,291770.4
1553,2869,6,77.3,469455.17
1554,2537,4,58.0,421099.5
1555,896,3,15.5,198160.56
1556,1354,2,51.5,230997.47
1557,3092,4,26.1,543150.47
1558,1837,1,25.2,304118.24
1559,2950,6,83.0,463229.79
1560,1880,3,38.1,351351.53
1561,1226,1,45.1,206225.23
1562,1757,1,84.3,243704.23
1563,1226,2,8.8,291827.28
1564,1548,3,59.5,273576.44
1565,2161,3,57.8,374356.04
1566,2409,3,42.5,442229.09
1567,728,1,83.0,70571.51
1568,1986,5,94.3,346903.54
1569,1531,1,46.5,277236.83
1570,1481,2,45.6,263375.01
1571,2106,5,50.2,368151.34
1572,1560,3,72.3,259088.19
1573,3106,5,66.8,542179.84
1574,2950,4,22.3,482001.26
1575,2945,5,6.4,527821.85
1576,1604,2,94.9,293998.09
1577,1230,1,26.1,240729.17
1578,2066,2,63.9,375899.03
1579,1880,4,82.8,347382.9
1580,1513,2,30.0,292777.45
1581,1059,2,63.5,180288.35
1582,1967,3,10.8,390948.33
1583,1677,3,97.0,305204.59
1584,2551,4,5.8,508635.81
1585,2532,4,43.8,458916.28
1586,2881,4,53.7,494895.78
1587,993,1,79.0,163169.55
1588,2321,3,12.1,420158.65
1589,1418,2,44.1,269897.22
1590,1024,1,30.0,177174.19
1591,1657,1,31.2,279741.12
1592,2855,6,77.9,480254.33
1593,1702,3,0.5,338869.05
1594,3252,5,74.9,535780.12
1595,2439,6,81.0,483316.01
1596,1685,1,90.1,223278.63
1597,2928,6,62.7,538670.34
1598,2356,4,33.3,413051.52
1599,1254,3,42.7,250093.62
1600,3487,6,97.0,592719.0
1601,2208,2,88.1,294427.46
1602,2015,3,46.4,325225.39
1603,1316,3,94.3,193088.13
1604,2944,3,82.3,438182.69
1605,2414,6,90.1,432114.94
1606,2503,4,68.3,436876.33
1607,1594,3,85.8,238910.88
1608,2667,3,89.2,426813.67
1609,2729,5,9.2,516386.71
1610,1465,4,96.5,250045.74
1611,866,2,33.4,167500.37
1612,2465,4,44.0,456749.46
1613,741,1,79.2,153670.93
1614,2122,3,66.5,379466.65
1615,1642,2,89.3,289689.98
1616,2975,6,40.1,519133.48
1617,1686,2,37.3,286144.22
1618,2886,5,3.2,569495.79
1619,1589,2,46.3,319039.32
1620,2800,4,72.4,488335.35
1621,3648,6,30.1,637450.1
1622,1146,1,46.3,189015.45
1623,2234,4,21.9,435883.29
1624,4199,6,77.3,703910.49
1625,2053,3,6.1,378139.76
1626,2049,5,70.5,368662.99
1627,2631,4,37.9,473973.9
1628,2033,4,4.2,384499.28
1629,634,3,85.3,146435.16
1630,2906,5,48.8,510891.88
1631,600,2,59.9,120240.08
1632,1667,2,73.2,297363.86
1633,2966,4,65.5,499369.08
1634,1715,3,73.1,318290.42
1635,1445,1,76.2,195037.44
1636,2703,4,58.9,479141.78
1637,1319,3,36.6,284582.03
1638,1022,1,24.3,178101.93
1639,2220,4,90.3,366308.5
1640,1854,3,97.0,291564.12
1641,1005,4,35.8,237377.96
1642,2510,5,11.2,504385.18
1643,2372,5,22.3,440216.86
1644,1712,3,67.1,296645.24
1645,1767,3,17.3,385998.28
1646,2376,5,78.0,445337.14
1647,2952,6,92.3,528803.68
1648,1774,3,96.4,279188.39
1649,2524,4,0.9,541074.73
1650,2452,5,95.8,441893.02
1651,2703,4,74.0,457169.92
1652,2031,3,8.4,398436.25
1653,1270,4,41.5,255809.52
1654,1630,5,70.0,323330.65
1655,2274,3,95.7,374392.04
1656,3455,5,16.4,647683.89
1657,1613,4,12.8,337214.24
1658,2644,5,47.2,446969.75
1659,1738,4,96.8,299296.8
1660,2088,4,97.1,363159.5
1661,3212,5,22.8,564102.99
1662,2611,5,31.9,488831.41
1663,1007,2,90.8,191944.09
1664,1542,2,73.5,222425.8
1665,3005,5,97.2,490871.33
1666,2114,5,89.3,407826.61
1667,1081,1,21.5,213885.2
1668,1345,2,76.0,207821.56
1669,2563,4,4.9,490388.99
1670,2796,4,81.8,484621.31
1671,2014,4,60.2,358887.82
1672,3980,6,95.6,675451.48
1673,2659,6,96.0,467922.16
1674,1805,4,5.1,384611.75
1675,1347,1,16.1,270746.82
1676,1220,4,48.4,246892.73
1677,2268,4,87.9,356227.75
1678,1609,2,81.4,268054.28
1679,3339,6,96.4,560390.3
1680,3173,6,61.8,555300.49
1681,2506,2,25.7,448534.55
1682,1057,1,2.5,253475.15
1683,1462,3,22.3,292601.42
1684,3005,3,67.5,491939.38
1685,1550,3,92.6,223853.83
1686,2898,5,32.1,528460.34
1687,2380,3,87.6,387475.91
1688,2041,4,39.5,384047.04
1689,1438,2,30.8,261984.4
1690,1925,2,50.9,346188.5
1691,2152,5,44.2,413868.31
1692,2826,6,91.4,555516.09
1693,1291,2,46.8,241382.43
1694,1790,3,27.7,272650.6
1695,2036,4,84.3,320193.96
1696,2530,4,99.9,422903.02
1697,1273,1,64.8,188013.54
1698,947,2,25.0,187482.33
1699,2539,3,23.9,425764.05
1700,786,1,5.8,166365.15
1701,3028,6,7.7,592864.75
1702,1875,3,91.5,312697.25
1703,762,1,9.6,146083.64
1704,1616,3,48.4,318787.64
1705,2303,4,69.8,369816.03
1706,1574,2,85.0,259020.52
1707,2016,3,17.1,392124.49
1708,2592,4,43.8,440418.75
